fire_intesity,fire_detection,timestamp
1015,0,2024-12-18 00:11:50
1016,0,2024-12-18 00:11:50
1016,0,2024-12-18 00:11:50
1016,0,2024-12-18 00:11:50
1017,0,2024-12-18 00:11:50
1016,0,2024-12-18 00:11:50
1016,0,2024-12-18 00:11:50
1015,0,2024-12-18 00:11:50
1011,0,2024-12-18 00:11:50
1015,0,2024-12-18 00:11:50
1016,0,2024-12-18 00:11:51
1016,0,2024-12-18 00:11:51
1015,0,2024-12-18 00:11:51
1016,0,2024-12-18 00:11:51
1016,0,2024-12-18 00:11:51
1016,0,2024-12-18 00:11:51
1016,0,2024-12-18 00:11:51
1018,0,2024-12-18 00:11:51
1015,0,2024-12-18 00:11:51
1015,0,2024-12-18 00:11:51
1013,0,2024-12-18 00:11:52
1016,0,2024-12-18 00:11:52
1016,0,2024-12-18 00:11:52
1016,0,2024-12-18 00:11:52
1016,0,2024-12-18 00:11:52
1016,0,2024-12-18 00:11:52
1017,0,2024-12-18 00:11:52
1016,0,2024-12-18 00:11:52
1015,0,2024-12-18 00:11:52
1018,0,2024-12-18 00:11:52
1017,0,2024-12-18 00:11:53
1016,0,2024-12-18 00:11:53
1016,0,2024-12-18 00:11:53
1016,0,2024-12-18 00:11:53
1017,0,2024-12-18 00:11:53
1017,0,2024-12-18 00:11:53
1017,0,2024-12-18 00:11:53
1016,0,2024-12-18 00:11:53
1016,0,2024-12-18 00:11:53
1016,0,2024-12-18 00:11:53
1017,0,2024-12-18 00:11:54
1018,0,2024-12-18 00:11:54
1016,0,2024-12-18 00:11:54
1016,0,2024-12-18 00:11:54
1015,0,2024-12-18 00:11:54
1015,0,2024-12-18 00:11:54
1015,0,2024-12-18 00:11:54
1015,0,2024-12-18 00:11:54
1015,0,2024-12-18 00:11:54
1015,0,2024-12-18 00:11:54
1011,0,2024-12-18 00:11:55
1014,0,2024-12-18 00:11:55
1015,0,2024-12-18 00:11:55
1015,0,2024-12-18 00:11:55
1016,0,2024-12-18 00:11:55
1017,0,2024-12-18 00:11:55
1015,0,2024-12-18 00:11:55
1015,0,2024-12-18 00:11:55
1014,0,2024-12-18 00:11:55
1015,0,2024-12-18 00:11:55
1017,0,2024-12-18 00:11:56
1009,0,2024-12-18 00:11:56
1015,0,2024-12-18 00:11:56
1017,0,2024-12-18 00:11:56
1016,0,2024-12-18 00:11:56
1016,0,2024-12-18 00:11:56
1016,0,2024-12-18 00:11:56
1016,0,2024-12-18 00:11:56
1016,0,2024-12-18 00:11:56
1018,0,2024-12-18 00:11:56
1012,0,2024-12-18 00:11:57
1018,0,2024-12-18 00:11:57
1017,0,2024-12-18 00:11:57
1016,0,2024-12-18 00:11:57
1015,0,2024-12-18 00:11:57
1015,0,2024-12-18 00:11:57
1016,0,2024-12-18 00:11:57
1014,0,2024-12-18 00:11:57
1013,0,2024-12-18 00:11:57
1013,0,2024-12-18 00:11:57
1016,0,2024-12-18 00:11:58
1015,0,2024-12-18 00:11:58
1016,0,2024-12-18 00:11:58
1016,0,2024-12-18 00:11:58
1016,0,2024-12-18 00:11:58
1016,0,2024-12-18 00:11:58
1017,0,2024-12-18 00:11:58
1015,0,2024-12-18 00:11:58
1017,0,2024-12-18 00:11:58
1018,0,2024-12-18 00:11:58
1017,0,2024-12-18 00:11:59
1018,0,2024-12-18 00:11:59
1017,0,2024-12-18 00:11:59
1017,0,2024-12-18 00:11:59
1016,0,2024-12-18 00:11:59
1016,0,2024-12-18 00:11:59
1014,0,2024-12-18 00:11:59
1020,0,2024-12-18 00:11:59
1014,0,2024-12-18 00:11:59
1015,0,2024-12-18 00:11:59
1015,0,2024-12-18 00:12:00
1016,0,2024-12-18 00:12:00
1015,0,2024-12-18 00:12:00
1015,0,2024-12-18 00:12:00
1016,0,2024-12-18 00:12:00
1017,0,2024-12-18 00:12:00
1014,0,2024-12-18 00:12:00
1017,0,2024-12-18 00:12:00
1015,0,2024-12-18 00:12:00
1016,0,2024-12-18 00:12:00
1015,0,2024-12-18 00:12:01
1015,0,2024-12-18 00:12:01
1016,0,2024-12-18 00:12:01
1014,0,2024-12-18 00:12:01
1015,0,2024-12-18 00:12:01
1015,0,2024-12-18 00:12:01
1016,0,2024-12-18 00:12:01
1015,0,2024-12-18 00:12:01
1017,0,2024-12-18 00:12:01
1016,0,2024-12-18 00:12:02
1016,0,2024-12-18 00:12:02
1016,0,2024-12-18 00:12:02
1015,0,2024-12-18 00:12:02
1020,0,2024-12-18 00:12:02
1016,0,2024-12-18 00:12:02
1015,0,2024-12-18 00:12:02
1016,0,2024-12-18 00:12:02
1016,0,2024-12-18 00:12:02
1015,0,2024-12-18 00:12:02
1014,0,2024-12-18 00:12:03
1015,0,2024-12-18 00:12:03
1016,0,2024-12-18 00:12:03
1016,0,2024-12-18 00:12:03
1016,0,2024-12-18 00:12:03
1016,0,2024-12-18 00:12:03
1016,0,2024-12-18 00:12:03
1016,0,2024-12-18 00:12:03
1016,0,2024-12-18 00:12:03
1017,0,2024-12-18 00:12:03
1013,0,2024-12-18 00:12:04
1017,0,2024-12-18 00:12:04
1016,0,2024-12-18 00:12:04
1015,0,2024-12-18 00:12:04
1015,0,2024-12-18 00:12:04
1016,0,2024-12-18 00:12:04
1016,0,2024-12-18 00:12:04
1017,0,2024-12-18 00:12:04
1012,0,2024-12-18 00:12:04
1014,0,2024-12-18 00:12:04
1016,0,2024-12-18 00:12:05
1016,0,2024-12-18 00:12:05
1017,0,2024-12-18 00:12:05
1017,0,2024-12-18 00:12:05
1016,0,2024-12-18 00:12:05
1017,0,2024-12-18 00:12:05
1018,0,2024-12-18 00:12:05
1017,0,2024-12-18 00:12:05
1016,0,2024-12-18 00:12:05
1016,0,2024-12-18 00:12:05
1015,0,2024-12-18 00:12:06
1015,0,2024-12-18 00:12:06
1015,0,2024-12-18 00:12:06
1014,0,2024-12-18 00:12:06
1012,0,2024-12-18 00:12:06
1017,0,2024-12-18 00:12:06
1015,0,2024-12-18 00:12:06
1015,0,2024-12-18 00:12:06
1015,0,2024-12-18 00:12:06
1015,0,2024-12-18 00:12:06
1015,0,2024-12-18 00:12:07
1017,0,2024-12-18 00:12:07
1020,0,2024-12-18 00:12:07
1015,0,2024-12-18 00:12:07
1016,0,2024-12-18 00:12:07
1017,0,2024-12-18 00:12:07
1016,0,2024-12-18 00:12:07
1016,0,2024-12-18 00:12:07
1016,0,2024-12-18 00:12:07
1014,0,2024-12-18 00:12:07
1018,0,2024-12-18 00:12:08
1016,0,2024-12-18 00:12:08
1015,0,2024-12-18 00:12:08
1015,0,2024-12-18 00:12:08
1015,0,2024-12-18 00:12:08
1016,0,2024-12-18 00:12:08
1015,0,2024-12-18 00:12:08
1017,0,2024-12-18 00:12:08
1014,0,2024-12-18 00:12:08
1015,0,2024-12-18 00:12:08
1016,0,2024-12-18 00:12:09
1015,0,2024-12-18 00:12:09
1015,0,2024-12-18 00:12:09
1016,0,2024-12-18 00:12:09
1015,0,2024-12-18 00:12:09
1017,0,2024-12-18 00:12:09
1009,0,2024-12-18 00:12:09
1015,0,2024-12-18 00:12:09
1015,0,2024-12-18 00:12:09
1016,0,2024-12-18 00:12:09
1016,0,2024-12-18 00:12:10
1016,0,2024-12-18 00:12:10
1016,0,2024-12-18 00:12:10
1020,0,2024-12-18 00:12:10
1021,0,2024-12-18 00:12:10
1016,0,2024-12-18 00:12:10
1017,0,2024-12-18 00:12:10
1016,0,2024-12-18 00:12:10
1016,0,2024-12-18 00:12:10
1016,0,2024-12-18 00:12:10
1017,0,2024-12-18 00:12:11
1020,0,2024-12-18 00:12:11
1014,0,2024-12-18 00:12:11
1015,0,2024-12-18 00:12:11
1015,0,2024-12-18 00:12:11
1015,0,2024-12-18 00:12:11
1015,0,2024-12-18 00:12:11
1015,0,2024-12-18 00:12:11
1015,0,2024-12-18 00:12:11
1014,0,2024-12-18 00:12:11
1017,0,2024-12-18 00:12:12
1013,0,2024-12-18 00:12:12
1015,0,2024-12-18 00:12:12
1016,0,2024-12-18 00:12:12
1016,0,2024-12-18 00:12:12
1015,0,2024-12-18 00:12:12
1018,0,2024-12-18 00:12:12
1012,0,2024-12-18 00:12:12
1018,0,2024-12-18 00:12:12
1016,0,2024-12-18 00:12:12
1015,0,2024-12-18 00:12:13
1016,0,2024-12-18 00:12:13
1016,0,2024-12-18 00:12:13
1016,0,2024-12-18 00:12:13
1015,0,2024-12-18 00:12:13
1015,0,2024-12-18 00:12:13
1015,0,2024-12-18 00:12:13
1016,0,2024-12-18 00:12:13
1016,0,2024-12-18 00:12:13
1016,0,2024-12-18 00:12:13
1016,0,2024-12-18 00:12:14
1016,0,2024-12-18 00:12:14
1018,0,2024-12-18 00:12:14
1012,0,2024-12-18 00:12:14
1013,0,2024-12-18 00:12:14
1015,0,2024-12-18 00:12:14
1015,0,2024-12-18 00:12:14
1015,0,2024-12-18 00:12:14
1015,0,2024-12-18 00:12:14
1015,0,2024-12-18 00:12:14
1016,0,2024-12-18 00:12:15
1015,0,2024-12-18 00:12:15
1011,0,2024-12-18 00:12:15
1015,0,2024-12-18 00:12:15
1016,0,2024-12-18 00:12:15
1016,0,2024-12-18 00:12:15
1017,0,2024-12-18 00:12:15
1017,0,2024-12-18 00:12:15
1017,0,2024-12-18 00:12:15
1016,0,2024-12-18 00:12:15
1013,0,2024-12-18 00:12:16
1016,0,2024-12-18 00:12:16
1016,0,2024-12-18 00:12:16
1016,0,2024-12-18 00:12:16
1016,0,2024-12-18 00:12:16
1016,0,2024-12-18 00:12:16
1016,0,2024-12-18 00:12:16
1018,0,2024-12-18 00:12:16
1016,0,2024-12-18 00:12:16
1016,0,2024-12-18 00:12:16
1015,0,2024-12-18 00:12:17
1015,0,2024-12-18 00:12:17
1015,0,2024-12-18 00:12:17
